username,content,msg_id,user_id,timestamp
sametizzz,İyi oldu Levo'yla birlikteliğini bitirmesi,b7610c10-3a1b-46cb-9cda-bec1650b876d,26931912,2025-05-07T18:28:07.220852
sebilll,bu ekip dağılmasın,d613c13b-e939-489f-b69a-ee9d4549c766,26920966,2025-05-07T18:28:07.454780
iruke,iyidir senden naber,04fe0c8b-0e78-4d0e-9873-093a247d71d0,26785010,2025-05-07T18:28:07.690666
ABlKlZLARREGLOLMASINYA,abi lütfen boşanmayın,206c870b-9e7a-4db9-99eb-3cef9493ca65,60644258,2025-05-07T18:28:07.920639
macedon1,ABİ NOLUR BOŞANMAYIN 9 YAŞINDAYIM,1a049042-77cb-4644-b825-b29888461956,56307354,2025-05-07T18:28:07.920639
Kubai1,Abi boşalmayın,bf3cd04c-edaf-43cb-8e14-a42ada340b3f,26859579,2025-05-07T18:28:09.389539
Belalii311,iyi,0577fff0-68ab-4b28-a96d-670273b16bde,27168977,2025-05-07T18:28:10.125168
DogeBey,abi boşalmayın,f02e0d45-6f19-4c87-a347-200aea09391a,26792058,2025-05-07T18:28:12.414298
autlox,senın kulaklığın bozuktur,638b80e3-3ea3-4a86-8b7f-ce95742d6917,40784286,2025-05-07T18:28:17.668302
ultra_mega_s2ci_seares,koskoca adam nasıl hamile kalsın,4ab123ea-ffd8-4400-9461-251660580e00,50801788,2025-05-07T18:28:23.092343
CrapsN,KORAY bu çiftleri sen barıştırabilirsin antalya sefiri @naru,3792e45f-5a60-46ef-af4e-93c5421dab9a,26096248,2025-05-07T18:28:23.092343
sebilll,iyi diyelim iyi olsunn şükür,ff644750-0de4-4497-a835-775fc6b7584f,26920966,2025-05-07T18:28:25.800501
seto0_1,el hareketleri patlatıyor aw,7ff1a28f-e1d8-4f69-afe4-fe95f6cbe8e7,26064644,2025-05-07T18:28:36.053206
sametizzz,Levo harbiden iyi değil ya. İyi niyetle yazan kişinin bile alttan alttan anasına sövdüğünü düşünüyor,143ce8ba-fdca-4572-bc5b-2b98fede58b7,26931912,2025-05-07T18:28:36.053206
Mosv1k,2x,7934b86b-8d73-42e5-9439-3a97430ed71b,59937929,2025-05-07T18:28:36.520795
Arkadan_zorlayan,nedenini bilen tarihci agalar,a22f56d3-f889-4301-a88b-1c8072f6a884,26904202,2025-05-07T18:28:36.760822
Comiyel,el kol hareketleri,b3fe956d-96db-4861-8295-7ad851c6e468,28319266,2025-05-07T18:28:36.750916
Siriusq,"İçtikleri su bile ayrı gitmezdi, Jaho kime saldırsa bu da ona düşman oluyordu durduk yerde",74a43930-0e73-4980-8892-56b095add2da,28258544,2025-05-07T18:28:38.520933
Arnavud,levoyu salın boş,04f6a774-d112-4bbf-a2ab-ba6f755d01d1,26450330,2025-05-07T18:28:41.940688
sakolandin,2x please,b58a1b74-6256-4af3-bc27-1931e3e72dbf,26927992,2025-05-07T18:28:42.400472
MrNobody5959,@naru abi 1.5x,7855d9ed-89cf-4535-917b-8fac633e3f7e,9403339,2025-05-07T18:28:42.915544
Siriusq,Ne oldu acaba,8faf4976-196b-4d82-b76c-5955256f5521,28258544,2025-05-07T18:28:45.620392
aventador420,fena boş adam levo,04141619-fc37-4cee-b52d-77e1657cbde7,8480213,2025-05-07T18:28:47.355551
Beratakg,çok değişik el hareketleri var,45987f7b-185d-4e73-9919-cba6d7bb298a,27158946,2025-05-07T18:28:47.828916
C1ncunn,kapanamaz,77d6a264-0ba5-4845-ad07-d6e0d9a6ca55,27658879,2025-05-07T18:28:48.830299
sametizzz,Abi tamam tilt olma sonraki oyun kazanırsın,31abd4c4-5834-49db-9ab0-158b271d4609,26931912,2025-05-07T18:28:49.850657
Belalii311,👍,e6651dbc-a34c-4408-be07-2a2a477fd5d7,27168977,2025-05-07T18:28:50.325067
iruke,iyi ol iyi,70b37529-e943-4bc6-96e6-9419d6e263fc,26785010,2025-05-07T18:28:50.856407
sebilll,,fe34aa36-7f6a-4587-8f66-1ca839b70ee8,26920966,2025-05-07T18:28:53.870636
macedon1,hitabet diksiyon ve el hareketleri,39043288-ebe9-49e0-b993-a3a75c3851c4,56307354,2025-05-07T18:28:54.805645
seto0_1,bence riven yetenek isteyen bir şampiyon,4d80986e-9081-4a6f-9f5d-5919dfeb7712,26064644,2025-05-07T18:29:00.775359
Kubai1,abooo,9548cf17-2cfc-4329-be9f-8d836c9cba93,26859579,2025-05-07T18:29:05.639405
Daranantan,,a77fc382-0ea4-4df9-ac7b-bfe9d2c1304c,27011378,2025-05-07T18:29:07.114101
sebilll,hepimiz olalım,afebd9fe-60ee-48cd-83e8-c8734df9eb5d,26920966,2025-05-07T18:29:07.350239
Keknait,çago baba,5da59b20-b912-47bb-9284-33294960ebfa,26992251,2025-05-07T18:29:09.060235
Helioses,swingerste kavga cikmis,416ca95a-b819-4d87-870b-8a8a24fc7cc7,30920456,2025-05-07T18:29:10.350331
macedon1,hareketlere bak tam bir lolcü,3de2cb89-f4e4-4ab9-9ec7-126e572cbcb2,56307354,2025-05-07T18:29:11.062919
maahoni,cago,62a9d6f9-be6d-458a-8f33-cd6846bd48df,26351672,2025-05-07T18:29:11.370687
klamorvayne,niye 40 yaşında gibi gözüküyor aq,0e234e46-e7f6-45d4-ae12-59cebd681ec5,40701519,2025-05-07T18:29:12.620486
Daranantan,,de1890d5-dc94-471c-bb9d-694223a29af3,27011378,2025-05-07T18:29:13.095696
Kubai1,Hareketlere bak,5062e1af-6d2f-476e-bf36-fba722118957,26859579,2025-05-07T18:29:15.550246
babayaitaattett,jnjnunkn,7302ca42-4685-4ba4-960a-73e3821a6eec,55234798,2025-05-07T18:29:16.012878
ramelowb,olay şu jaho hapisteyken levo destek olmuyor evine vs gitmiyor bu sebepten @naru,eca3c6a2-c275-4f37-8b34-de805c88ab4c,38888468,2025-05-07T18:29:16.313688
iruke,,df24e120-d10c-4c86-9cc4-1e585dac376c,26785010,2025-05-07T18:29:16.788883
Daranantan,,d5bcf879-45ac-4d31-a17c-fc3906253fa8,27011378,2025-05-07T18:29:18.470598
Ekreb,çako supa girince çökmüş mk,7f6d554a-2361-4330-a81f-2b469608ad6c,27568932,2025-05-07T18:29:18.754497
Liyner,,5ede525f-d1d1-4c7b-82c6-0e03f5a7a7b1,30288309,2025-05-07T18:29:20.435396
btwAnil,troll bebe ya hahahahaha,275d15e7-2403-4131-9de7-6f327c864b31,26041017,2025-05-07T18:29:20.435396
Pitann,Çocuk iyi de çok laubali duruyor aqq,adb6dbcb-514f-4e72-892e-0786d4095cbd,48868524,2025-05-07T18:29:21.180130
sametizzz,Saçları niye sıfıra vurdu,739be805-c63b-4d73-a6f3-37da4e60ae1f,26931912,2025-05-07T18:29:22.120366
ABlKlZLARREGLOLMASINYA,BU ABİ BİRİ Mİ,e5d3561f-e97f-4beb-9af5-bedf392ddf72,60644258,2025-05-07T18:29:24.106772
ramelowb,olay şu jaho hapisteyken levo destek olmuyor evine vs gitmiyor bu sebepten @naru,9c607f4d-b151-4b61-be0f-f90a37d8bb8f,38888468,2025-05-07T18:29:25.345166
Maethrys,ozurlu atmayin,6bc88619-3971-43ca-975f-796f2fcedb2a,26966798,2025-05-07T18:29:25.345166
thewitcher1001,revanche mini bu,2a66eef3-e678-490c-bc75-35010a6a9901,26043022,2025-05-07T18:29:25.345166
Keknait,cringe af,db13ec3e-eab4-4353-ab2f-ab4d1cf7ebfa,26992251,2025-05-07T18:29:25.813265
CrapsN,@C1ncunn yan etkileri nasıl?,b1bfd045-7ce5-45b1-af72-096f5bb52d7b,26096248,2025-05-07T18:29:25.813265
babayaitaattett,kaşlar,7c391314-92ac-47cd-b378-19df4049672c,55234798,2025-05-07T18:29:26.105120
Beratakg,bu yakmış,9a6de5a1-0fd5-454a-a2b2-303aa78c2704,27158946,2025-05-07T18:29:26.570724
etroix777,NPC,1e973685-9ebd-4f23-93f4-5328ef3400c8,33713605,2025-05-07T18:29:27.558562
sebilll,vxndvjnxdkvnxdb,e27be161-8517-4de4-a56f-e0e5def7e12d,26920966,2025-05-07T18:29:28.039935
AhmetF06,...,ecc73560-b702-4517-afe4-5d9657fa1099,26967066,2025-05-07T18:29:28.540240
seto0_1,bence riven yetenek isteyen bir şampiyon,fd3749d0-7109-4f83-bfc7-eaa0c0bb9e61,26064644,2025-05-07T18:29:28.775532
C1ncunn,abi benim yarra konusmayacak mıyız bigdick aldım,061929b7-e98b-43f7-9b67-2ffa2164864e,27658879,2025-05-07T18:29:29.235498
maahoni,deli mk,5d098926-664e-48ed-b6a3-b32184e95ef8,26351672,2025-05-07T18:29:29.470516
aventador420,,e60bcc3d-f39e-4da2-8322-80927cbaf582,8480213,2025-05-07T18:29:30.996662
ErenCosgun,lolcü,41774e36-4356-4846-bfe6-6c3d6a591bca,26254853,2025-05-07T18:29:30.996662
sakolandin,Stansfieldin kel haline benziyor,34de5bee-1ad4-4509-a6e6-7a1ea8001864,26927992,2025-05-07T18:29:31.930566
redredondo,sıkıntılı bu,ab5eaaf4-cce7-4658-8663-901ba8b55f0c,26350813,2025-05-07T18:29:32.452644
byb280325,nardeus tokatlamaya geldiğimin 1 tık üstü,693f8085-f732-4532-afb6-8d226cbdde06,54742398,2025-05-07T18:29:34.652291
SultanGaliyev,çako harbiden otistikmiş,20fd6fd8-8ecc-4681-af2e-3fe648052672,26249548,2025-05-07T18:29:35.122240
Liyner,DWABYHDWADNAJSMKDSAÖ,604b185c-3d24-4c39-9b8a-cf560c5eb6c7,30288309,2025-05-07T18:29:35.354710
sylmz53,,83871de1-1798-4ce3-935d-2507197bc0d5,39383648,2025-05-07T18:29:36.340423
SUFON,tombik,85659632-710a-4a03-976c-399a0a9b30c2,30593673,2025-05-07T18:29:38.770558
AGALAR123,abi amateme goturun bunu,dfedbadb-72d6-478f-92da-75d5001a85df,26874173,2025-05-07T18:29:39.005939
Promode,cringe af,4276d29c-c419-41c3-9783-8b2789347c4b,9178142,2025-05-07T18:29:40.450475
Redmonluck,abo gerçek lolcü,6f08d22e-a246-4333-913e-2466ec491a23,27857812,2025-05-07T18:29:40.738561
Belalii311,değişik,d32ba671-17ef-46ed-b6ee-04ac45151102,27168977,2025-05-07T18:29:42.670544
seto0_1,bence riven yetenek isteyen bir şampiyon,e04d9b4f-625f-4b83-ac5e-ccd6f0ea757e,26064644,2025-05-07T18:29:44.162415
thewitcher1001,önde rust mı açık :D,67653499-f4d5-43af-8cff-6d0e459753ef,26043022,2025-05-07T18:29:44.162415
gnddilara,spastik,320c1b16-a071-4636-ae00-03abeee54543,27445333,2025-05-07T18:29:44.930500
C1ncunn,bi azdım açıkcası,1e09ded5-c00c-4da2-ade7-e4a405719369,27658879,2025-05-07T18:29:44.930500
Bugron,cako neyse de fiesta salın,154933ca-6339-4086-850c-b60e216fa1f8,26926516,2025-05-07T18:29:45.170085
etroix777,NPc amk,16059ebb-db1c-49e0-9744-b1daf56a5dc9,33713605,2025-05-07T18:29:46.469103
sametizzz,Armut yine tilt,49a2af69-6132-4c60-b8df-ab1de57babd6,26931912,2025-05-07T18:29:49.020253
DemeleVedereguan,cringe fest,0b73b9cf-1309-4112-adc0-713658e4bbfe,26973526,2025-05-07T18:29:50.720363
Merdoo16,armut nereye düştük aw diyor,2279e8e6-58c1-41a3-8e2e-5ef9a67d5b58,30293289,2025-05-07T18:29:54.394426
macedon1,bakırköy ruh ve sinir hastalıklarına hemn,e7555cfb-aab5-481c-bf94-2c02eae0293f,56307354,2025-05-07T18:29:55.880827
Maethrys,armut adam eder bunu,75c218b8-82bf-404a-a011-7acab9aa163e,26966798,2025-05-07T18:29:57.112281
ericdraven1,,38d7d131-85c6-411c-a6d4-f857b2ab0e8f,30665646,2025-05-07T18:29:59.785061
k14587,aha gitti,348c3189-fdde-4213-a4e7-522e71f803a7,50572923,2025-05-07T18:29:59.785061
Dejavuu07,gg,8097f1c5-ede1-4cf9-bc4c-4b0ce7316927,51192299,2025-05-07T18:30:01.509886
CrapsN,o zaman ben bi adım geri gideyim teşekkürler,3307fd73-8ed3-4580-bb13-4faef78d311f,26096248,2025-05-07T18:30:01.754850
est2rr,abi zeitnot zanzarah dramasını gordun mu @naru,efde74fe-81ec-49d5-9b9a-2a6bb54b3d9a,48300498,2025-05-07T18:30:02.037018
seto0_1,bence riven yetenek isteyen bir şampiyon,1bdcfa35-1878-406a-a548-6a79ca76d13f,26064644,2025-05-07T18:30:02.037018
macedon1,,9cad30e6-dacc-4c6a-8c82-1a0b8d6966f1,56307354,2025-05-07T18:30:02.744958
IknowV8,,2267b86a-53f6-479e-8e10-a5e7a60550f3,27052120,2025-05-07T18:30:03.468854
sametizzz,GG,9d68bf7c-b1da-484e-aaf5-20e2d8787de0,26931912,2025-05-07T18:30:03.700052
Maethrys,gg,6bc0dd80-0e10-4bd8-8594-792ca9d75223,26966798,2025-05-07T18:30:03.945396
iruke,lan,85e5a625-9e24-4a82-bdbe-4c33d0322cb7,26785010,2025-05-07T18:30:04.180560
Redmonluck,gg,9a695d03-e715-461b-9514-27c724ba04bc,27857812,2025-05-07T18:30:04.180560
sakolandin,gg,b5ab82dc-121c-4baa-978c-f9efdd6109cb,26927992,2025-05-07T18:30:04.441761
AhmetF06,gg,3e354b28-0f91-4610-b5e9-dea37165f6a9,26967066,2025-05-07T18:30:04.441761
GokhanKahramanArt,bb,8c57304a-fe42-481e-962f-476d870d9209,26303895,2025-05-07T18:30:04.905652
the_jeft,,d8f67bac-040e-43f2-b12d-80f8c4918d2d,26993804,2025-05-07T18:30:04.905652
EnfexioN,zmazingo banlattı,6b6ca02a-2420-4626-b587-17ce4446175c,27399934,2025-05-07T18:30:05.366512
thewitcher1001,,37f76c6d-ea1b-45bc-8104-93c0fc59e8f3,26043022,2025-05-07T18:30:05.366512
macedon1,,ed3b98d0-0f55-41b8-bdd1-739601f100b3,56307354,2025-05-07T18:30:05.637591
DemeleVedereguan,,1dcebc18-abf4-4720-972b-e5fd3d366282,26973526,2025-05-07T18:30:05.632467
LofKirades,,236a019c-b78d-4132-8326-c5f2d6e170e7,38655793,2025-05-07T18:30:05.632467
Merdoo16,gg,8590402b-0d71-4f04-9212-b615f94f049b,30293289,2025-05-07T18:30:05.863408
Glezpa,gg,c105b219-72c3-45c1-8440-0c288af4f907,26206852,2025-05-07T18:30:06.100873
sebilll,gittik,dd8b8af7-3700-4880-8830-dcc512bdc93b,26920966,2025-05-07T18:30:06.328587
desorcher,gggggggggggggggggggggggg,3972f1e7-b101-47c0-8422-b59d89047534,8270416,2025-05-07T18:30:06.328587
ramelowb,,693a67d4-8615-4ca8-b8ed-c3410acd5db6,38888468,2025-05-07T18:30:06.569543
k14587,gg,e93d7353-6396-4d39-b81b-560d4b80f8b7,50572923,2025-05-07T18:30:07.061634
rx_bing,gg,390a6467-cbf4-4e82-ae42-dcddd8108cf5,36864637,2025-05-07T18:30:07.294813
sametizzz,Rezal@,8ee28197-d4de-4075-a005-30cb66e3b6a9,26931912,2025-05-07T18:30:07.294813
Pitann,Noldu aqqqq,3808ab33-8a1a-4556-b9c5-8ded10d208fc,48868524,2025-05-07T18:30:07.597257
Arnetti,,cd7667ff-92e4-4949-98b1-9fdeeccb2c58,26070788,2025-05-07T18:30:07.828606
videoyunulol,,87ff7e7d-ff37-4f2c-ab2a-6ed20eadfc38,55120377,2025-05-07T18:30:08.061221
chagatahi14,GGG B gFgghggggHg,bfae2e21-d556-48ee-b6f4-c44598b8b105,41969569,2025-05-07T18:30:08.061221
LofKirades,,f176d8e5-fbdd-457a-97ff-5156b48ad4b3,38655793,2025-05-07T18:30:08.061221
7ES5,gg,651b03eb-0f55-4a4f-b3fc-5d502685954a,22823468,2025-05-07T18:30:08.296540
babayaitaattett,gg,49478717-ca83-4394-9ab5-d0749183ef98,55234798,2025-05-07T18:30:08.296540
stark541,gg,92430919-bd97-43e6-861e-18c49d7a9bcf,11917601,2025-05-07T18:30:08.528182
Caeldiu,naruyu bıçakladılar,d9774032-c2d5-4ca8-abef-7bf2b623dfad,26252709,2025-05-07T18:30:08.816732
gnddilara,,fc545610-e868-4b6c-a413-2c633c109dd2,27445333,2025-05-07T18:30:09.044300
C1ncunn,gg,5242f63c-976a-48aa-a507-f84b7e3d4827,27658879,2025-05-07T18:30:09.044300
sylmz53,,c20d7d2e-e6d1-47da-ae0e-d4f754cbc304,39383648,2025-05-07T18:30:09.278514
Maethrys,ÇAKO CURSE,38743add-2892-4f7f-a6a2-23755d9e5e3f,26966798,2025-05-07T18:30:10.011465
Crashid,,22880e48-e7d2-4eea-8068-d42ee53a15a5,26968620,2025-05-07T18:30:10.011465
lucaasx9,yalandan pc ile ugrasıo aq lksdghjlkshjgdlkslkdjgşlksgh,a98bc7e0-6f6f-4bbb-9c0d-cc1111b0c356,28221380,2025-05-07T18:30:10.252153
k14587,gg,9e278cef-0aff-4428-be29-92981f97265e,50572923,2025-05-07T18:30:10.479525
Keknait,,c243b1cc-e786-4ae1-ab85-4af65447ef7d,26992251,2025-05-07T18:30:10.479525
ramelowb,,f68da055-30c1-4e1c-8394-142215bd4ccd,38888468,2025-05-07T18:30:10.694591
ABlKlZLARREGLOLMASINYA,,5adb2d1d-9880-4ce7-82c3-afc0dafe114a,60644258,2025-05-07T18:30:10.694591
bengeldim00,,4c1aaf2a-c081-452a-8b61-8f7237bbac82,26997034,2025-05-07T18:30:10.694591
serayd,noldu la,aae597fa-7d20-4fb3-8468-4c636508b117,40845507,2025-05-07T18:30:10.694591
7ES5,g,fa0ffa2d-eaac-4559-b626-1ac57f186659,22823468,2025-05-07T18:30:11.200074
ysfz09,gg wp,1e0fa217-c2eb-4727-9d4e-766011b0965d,55676939,2025-05-07T18:30:11.663385
DogeBey,gg,37281f2b-142b-4e67-a518-3735d23bcf53,26792058,2025-05-07T18:30:11.911576
Bugron,,552c998d-cd44-4992-bd0d-0c864bb57026,26926516,2025-05-07T18:30:11.911576
sametizzz,GG,4baaafad-1fe0-4e94-985e-edff64e03cb7,26931912,2025-05-07T18:30:11.911576
Skyra_xd,g,f49c2573-b60b-4c96-8975-e73d4cfde43d,26841436,2025-05-07T18:30:11.911576
videoyunulol,,228c6436-65d9-4eb5-8764-49370ffd3209,55120377,2025-05-07T18:30:12.140922
LofKirades,,61d53674-28ae-47e0-8e28-0db498064c9b,38655793,2025-05-07T18:30:12.407894
Ramony24,Yayın gg,0cd25111-954f-4eb5-a3e1-26e760e26d59,27476534,2025-05-07T18:30:12.407894
sylmz53,,ffea93b8-ea99-46a7-8a6f-85a532efe8a4,39383648,2025-05-07T18:30:12.630550
Naru,noldu lan,e28132aa-548f-441a-9af1-d57e8f64e988,26844824,2025-05-07T18:30:12.865494
Arnavud,pc yandı,ddf38b6a-6af2-44e1-9b70-606c621a7d07,26450330,2025-05-07T18:30:12.865494
Kubai1,Holy şalteri kesti,b7a5cb50-22a8-4f83-8696-a869d369019a,26859579,2025-05-07T18:30:13.109243
iboben,rezal@ ben izlemem aga,20e2af3a-f844-4acb-8807-380fba9f83bb,26117954,2025-05-07T18:30:13.109243
Nusskn4cker,lan ayağıyla yayını kapattı alttan,17b740d2-a3ef-4d8b-9dd3-83b8a41372d2,28389654,2025-05-07T18:30:13.329690
CrapsN,hepsi senin yüzünden @C1ncunn,bf2d2f32-b706-46e0-b20a-42d2a3c0afdc,26096248,2025-05-07T18:30:13.329690
ramelowb,,40799643-53d7-425b-bfed-bad38b0bf08d,38888468,2025-05-07T18:30:13.832996
Liyner,,e30ec176-17d7-4d02-aabc-468623e6cd51,30288309,2025-05-07T18:30:13.832996
Comiyel,zamazingo sal kanalı ddoslama ya,4aa380b0-fd47-4834-8352-f96614ee8f61,28319266,2025-05-07T18:30:14.068628
Kerempercin,,0ece4654-8a29-406c-bdb9-2e32c32164ad,1740813,2025-05-07T18:30:14.312322
Naru,var gözüküyo,19d648a4-a2a6-41f2-8390-8bffff5d72ba,26844824,2025-05-07T18:30:14.567387
LofKirades,,105de827-cee7-4294-8d8e-4a06395830e3,38655793,2025-05-07T18:30:14.567387
Ekreb,rezal@,88fa83dd-6360-4880-84ac-9276b7ab4aa8,27568932,2025-05-07T18:30:14.567387
bengeldim00,,c5961396-e815-4afb-b42e-bfa34b968726,26997034,2025-05-07T18:30:15.028978
Belalii311,,0ca27694-a1f1-4c83-9970-c9456388ee9a,27168977,2025-05-07T18:30:15.028978
k14587,bb,b0459c4b-e1ab-485b-96fb-aad3215d1a2f,50572923,2025-05-07T18:30:15.271273
7ES5,,207654a1-0c0f-4128-8f15-574fff03bb2c,22823468,2025-05-07T18:30:15.271273
Liyner,,a64e5d81-ae91-4324-8868-5ae8531901dc,30288309,2025-05-07T18:30:16.297289
ramelowb,,37c7cc03-0c17-4409-bdf7-c08fd2830b03,38888468,2025-05-07T18:30:16.297289
Nafune,GG,b6841391-4d57-4a34-b47c-24ce39c3606f,29831338,2025-05-07T18:30:16.541159
sametizzz,Rezal@,c7112827-d45e-42ff-acf0-cb12d86cab27,26931912,2025-05-07T18:30:16.541159
Atemwastaken1,fiestayı görünce kalbi dayanamadı dedemin,657598c0-0225-43a9-8b29-a68dfcbf891f,44340261,2025-05-07T18:30:16.846422
Bugron,,8bfd08e2-d2c0-4e5a-96ad-c75d366da3b7,26926516,2025-05-07T18:30:17.550032
sylmz53,,dc8e1114-7cf1-4efb-9d02-e5c3a3cbbe61,39383648,2025-05-07T18:30:17.550032
Beratakg,gg,b1a37d31-0d92-4bdc-8006-cf5bb7748025,27158946,2025-05-07T18:30:18.056185
macedon1,,802ef7bc-2985-4e31-b991-ad6a8ada0570,56307354,2025-05-07T18:30:18.308036
Ati_xD,,d7b835a6-3a90-4f12-b0fb-9ef2e1d2be49,26902697,2025-05-07T18:30:18.306943
Skyra_xd,G,fdad7ad2-400c-43fb-bb63-d80866505439,26841436,2025-05-07T18:30:18.543886
ramelowb,,d9737d55-2680-49c7-b3cd-afc1a9aebf56,38888468,2025-05-07T18:30:18.780721
Liyner,,b48dd4e2-24c4-4fdd-918d-88ca8c43708f,30288309,2025-05-07T18:30:19.275389
nsxv31,naru bıçaklandı,66ace755-342b-4b89-b27b-acf1c3906e39,30321259,2025-05-07T18:30:19.275389
gnddilara,,a7ae11f6-dd2d-41d3-9b24-1ae2ace7a65a,27445333,2025-05-07T18:30:19.275389
ABlKlZLARREGLOLMASINYA,,083c8c58-5051-4d57-abdd-ed17d34d148c,60644258,2025-05-07T18:30:19.509530
bengeldim00,,e409c291-a5c2-4eb9-a46a-131afab8ab42,26997034,2025-05-07T18:30:19.752875
ysfz09,bb,25f5908a-3f17-4182-b4ea-232ad2740dcb,55676939,2025-05-07T18:30:20.049676
